Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,patient_id,Platform,ReleaseDate,create_date,version,Sample Name,selection_marker,source_name,SRA Study,tissue
SRR17763391,RNA-Seq,107,936202385,PRJNA800731,SAMN25279687,319584277,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925339,GSM5837638,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03006,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837638,CD90+,Forearm skin,SRP356854,Skin
SRR17763392,RNA-Seq,84,1202752320,PRJNA800731,SAMN25279435,534159566,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925615,GSM5837354,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03012,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:55:00Z,1,GSM5837354,CD90+,Forearm skin,SRP356854,Skin
SRR17763393,RNA-Seq,84,1182654060,PRJNA800731,SAMN25279429,522409917,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925221,GSM5837355,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03012,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837355,CD90+,Forearm skin,SRP356854,Skin
SRR17763394,RNA-Seq,84,1184767332,PRJNA800731,SAMN25279430,525144822,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925222,GSM5837356,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03012,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837356,CD45+,Forearm skin,SRP356854,Skin
SRR17763395,RNA-Seq,84,1131909240,PRJNA800731,SAMN25279431,501858734,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925223,GSM5837357,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03010,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837357,CD90+,Forearm skin,SRP356854,Skin
SRR17763396,RNA-Seq,84,1065478848,PRJNA800731,SAMN25279436,472641455,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925224,GSM5837358,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03010,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837358,CD45+,Peripheral blood,SRP356854,Blood
SRR17763397,RNA-Seq,84,1128039780,PRJNA800731,SAMN25279437,503335067,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925225,GSM5837359,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl018,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837359,CD90+,Forearm skin,SRP356854,Skin
SRR17763398,RNA-Seq,84,1147008072,PRJNA800731,SAMN25279438,512250993,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925226,GSM5837360,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl018,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837360,CD45+,Forearm skin,SRP356854,Skin
SRR17763399,RNA-Seq,84,1253609448,PRJNA800731,SAMN25279439,558961769,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925227,GSM5837361,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03013,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:55:00Z,1,GSM5837361,CD90+,Forearm skin,SRP356854,Skin
SRR17763400,RNA-Seq,84,746923044,PRJNA800731,SAMN25279440,337091291,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925228,GSM5837362,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03013,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837362,CD45+,Forearm skin,SRP356854,Skin
SRR17763401,RNA-Seq,84,1892036664,PRJNA800731,SAMN25279440,828078385,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925228,GSM5837362,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03013,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:57:00Z,1,GSM5837362,CD45+,Forearm skin,SRP356854,Skin
SRR17763402,RNA-Seq,84,845247984,PRJNA800731,SAMN25279441,381362931,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925768,GSM5837363,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01019,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837363,CD90+,Forearm skin,SRP356854,Skin
SRR17763403,RNA-Seq,84,1227874200,PRJNA800731,SAMN25279441,539822702,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925768,GSM5837363,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01019,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837363,CD90+,Forearm skin,SRP356854,Skin
SRR17763404,RNA-Seq,84,841743588,PRJNA800731,SAMN25279442,378513124,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925769,GSM5837364,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt02008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837364,CD90+,Forearm skin,SRP356854,Skin
SRR17763405,RNA-Seq,84,1293975396,PRJNA800731,SAMN25279442,567764102,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925769,GSM5837364,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt02008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837364,CD90+,Forearm skin,SRP356854,Skin
SRR17763406,RNA-Seq,84,987658056,PRJNA800731,SAMN25279443,441304907,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925770,GSM5837365,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt02008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837365,CD45+,Forearm skin,SRP356854,Skin
SRR17763407,RNA-Seq,84,820404228,PRJNA800731,SAMN25279444,369722790,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925771,GSM5837366,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01019,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837366,CD45+,Forearm skin,SRP356854,Skin
SRR17763408,RNA-Seq,84,1320530820,PRJNA800731,SAMN25279445,591144049,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925772,GSM5837367,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03014,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837367,CD90+,Forearm skin,SRP356854,Skin
SRR17763409,RNA-Seq,84,1276870476,PRJNA800731,SAMN25279446,570397187,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925773,GSM5837368,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03014,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837368,CD90+,Forearm skin,SRP356854,Skin
SRR17763410,RNA-Seq,84,1246458444,PRJNA800731,SAMN25279447,559030182,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925774,GSM5837369,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03014,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837369,CD45+,Forearm skin,SRP356854,Skin
SRR17763411,RNA-Seq,84,1227700068,PRJNA800731,SAMN25279460,549432384,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925775,GSM5837370,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl019,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837370,CD90+,Forearm skin,SRP356854,Skin
SRR17763412,RNA-Seq,84,1232336112,PRJNA800731,SAMN25279461,550956057,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925616,GSM5837371,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl019,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837371,CD90+,Forearm skin,SRP356854,Skin
SRR17763413,RNA-Seq,84,1218278040,PRJNA800731,SAMN25279462,544608275,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925617,GSM5837372,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl019,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837372,CD45+,Forearm skin,SRP356854,Skin
SRR17763414,RNA-Seq,84,1114544508,PRJNA800731,SAMN25279463,500593270,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925618,GSM5837373,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03015,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837373,CD90+,Forearm skin,SRP356854,Skin
SRR17763415,RNA-Seq,84,1185049740,PRJNA800731,SAMN25279464,532816565,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925619,GSM5837374,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03015,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:55:00Z,1,GSM5837374,CD45+,Forearm skin,SRP356854,Skin
SRR17763416,RNA-Seq,84,1165857000,PRJNA800731,SAMN25279465,521299074,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925620,GSM5837375,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837375,CD90+,Forearm skin,SRP356854,Skin
SRR17763417,RNA-Seq,84,1100184288,PRJNA800731,SAMN25279466,489176988,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925621,GSM5837376,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837376,CD90+,Forearm skin,SRP356854,Skin
SRR17763418,RNA-Seq,84,1147144572,PRJNA800731,SAMN25279467,510052539,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925622,GSM5837377,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837377,CD45+,Forearm skin,SRP356854,Skin
SRR17763419,RNA-Seq,84,1240786092,PRJNA800731,SAMN25279468,550589172,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925623,GSM5837378,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03016,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:55:00Z,1,GSM5837378,CD90+,Forearm skin,SRP356854,Skin
SRR17763420,RNA-Seq,84,1009594320,PRJNA800731,SAMN25279469,453553699,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925229,GSM5837379,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03016,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837379,CD45+,Forearm skin,SRP356854,Skin
SRR17763421,RNA-Seq,84,1193575740,PRJNA800731,SAMN25279470,523230879,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925230,GSM5837380,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,-,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837380,CD90+,Forearm skin,SRP356854,Skin
SRR17763422,RNA-Seq,84,1257766356,PRJNA800731,SAMN25279471,552709305,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925231,GSM5837381,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,-,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837381,CD90+,Forearm skin,SRP356854,Skin
SRR17763423,RNA-Seq,84,1066730280,PRJNA800731,SAMN25279472,469009832,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925232,GSM5837382,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,-,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837382,CD45+,Forearm skin,SRP356854,Skin
SRR17763424,RNA-Seq,84,1892036664,PRJNA800731,SAMN25279473,831975553,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925233,GSM5837383,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03013,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:58:00Z,1,GSM5837383,CD45+,Forearm skin,SRP356854,Skin
SRR17763425,RNA-Seq,84,1227874200,PRJNA800731,SAMN25279474,542427489,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925234,GSM5837384,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01019,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:55:00Z,1,GSM5837384,CD90+,Forearm skin,SRP356854,Skin
SRR17763426,RNA-Seq,84,1293975396,PRJNA800731,SAMN25279475,571212870,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925235,GSM5837385,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt02008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837385,CD90+,Forearm skin,SRP356854,Skin
SRR17763427,RNA-Seq,84,1240195992,PRJNA800731,SAMN25279476,559986029,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925236,GSM5837386,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01021,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:55:00Z,1,GSM5837386,CD90+,Forearm skin,SRP356854,Skin
SRR17763428,RNA-Seq,84,1275303540,PRJNA800731,SAMN25279477,574931045,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925776,GSM5837387,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01021,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:55:00Z,1,GSM5837387,CD90+,Forearm skin,SRP356854,Skin
SRR17763429,RNA-Seq,84,1239819420,PRJNA800731,SAMN25279478,560510091,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925777,GSM5837388,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01021,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:55:00Z,1,GSM5837388,CD45+,Forearm skin,SRP356854,Skin
SRR17763430,RNA-Seq,84,1234939188,PRJNA800731,SAMN25279479,559168338,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925778,GSM5837389,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01021,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837389,CD45+,Forearm skin,SRP356854,Skin
SRR17763431,RNA-Seq,84,1178690940,PRJNA800731,SAMN25279480,532516498,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925779,GSM5837390,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl014,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837390,CD45+,Forearm skin,SRP356854,Skin
SRR17763432,RNA-Seq,84,1202168352,PRJNA800731,SAMN25279481,544378177,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925780,GSM5837391,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl014,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837391,CD90+,Forearm skin,SRP356854,Skin
SRR17763433,RNA-Seq,84,1196731200,PRJNA800731,SAMN25279482,540756864,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925781,GSM5837392,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl014,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837392,CD90+,Forearm skin,SRP356854,Skin
SRR17763434,RNA-Seq,84,1093318380,PRJNA800731,SAMN25279718,494167051,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925782,GSM5837393,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl014,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837393,CD90+,Forearm skin,SRP356854,Skin
SRR17763435,RNA-Seq,84,1225689780,PRJNA800731,SAMN25279719,555406051,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925783,GSM5837394,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01022,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:55:00Z,1,GSM5837394,CD90+,Forearm skin,SRP356854,Skin
SRR17763436,RNA-Seq,84,1150000824,PRJNA800731,SAMN25279720,522236874,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925480,GSM5837395,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01022,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837395,CD90+,Forearm skin,SRP356854,Skin
SRR17763437,RNA-Seq,84,1138834536,PRJNA800731,SAMN25279721,518509546,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925481,GSM5837396,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01022,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837396,CD90+,Forearm skin,SRP356854,Skin
SRR17763438,RNA-Seq,84,1200925656,PRJNA800731,SAMN25279722,546363617,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925482,GSM5837397,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01022,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837397,CD90+,Forearm skin,SRP356854,Skin
SRR17763439,RNA-Seq,84,1124206188,PRJNA800731,SAMN25279723,510400780,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925483,GSM5837398,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01022,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837398,CD45+,Forearm skin,SRP356854,Skin
SRR17763440,RNA-Seq,84,1186745700,PRJNA800731,SAMN25279724,537866376,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925484,GSM5837399,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl005,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837399,CD45+,Peripheral blood,SRP356854,Blood
SRR17763441,RNA-Seq,84,1157252040,PRJNA800731,SAMN25279725,526066833,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925485,GSM5837400,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:55:00Z,1,GSM5837400,CD45+,Peripheral blood,SRP356854,Blood
SRR17763442,RNA-Seq,84,1091091624,PRJNA800731,SAMN25279726,493126532,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925486,GSM5837401,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837401,CD45+,Peripheral blood,SRP356854,Blood
SRR17763443,RNA-Seq,84,945801612,PRJNA800731,SAMN25279727,410363634,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925487,GSM5837402,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01023,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837402,CD90+,Forearm skin,SRP356854,Skin
SRR17763444,RNA-Seq,84,1085327880,PRJNA800731,SAMN25279728,472144130,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925624,GSM5837403,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01023,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837403,CD90+,Forearm skin,SRP356854,Skin
SRR17763445,RNA-Seq,84,981805188,PRJNA800731,SAMN25279729,426573613,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925625,GSM5837404,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01023,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837404,CD90+,Forearm skin,SRP356854,Skin
SRR17763446,RNA-Seq,84,921350976,PRJNA800731,SAMN25279730,403424282,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925626,GSM5837405,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01023,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837405,CD45+,Forearm skin,SRP356854,Skin
SRR17763447,RNA-Seq,84,1038861096,PRJNA800731,SAMN25279731,450463733,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925627,GSM5837406,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt02009,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837406,CD90+,Forearm skin,SRP356854,Skin
SRR17763448,RNA-Seq,84,1064098224,PRJNA800731,SAMN25279732,459182507,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925628,GSM5837407,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03017,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837407,CD90+,Forearm skin,SRP356854,Skin
SRR17763449,RNA-Seq,84,946664964,PRJNA800731,SAMN25279733,409280394,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925629,GSM5837408,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01024,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837408,CD90+,Forearm skin,SRP356854,Skin
SRR17763450,RNA-Seq,84,992646564,PRJNA800731,SAMN25279734,426911441,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925630,GSM5837409,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01024,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:54:00Z,1,GSM5837409,CD45+,Forearm skin,SRP356854,Skin
SRR17763451,RNA-Seq,84,973373268,PRJNA800731,SAMN25279735,424334210,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925631,GSM5837410,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01025,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837410,CD45+,Forearm skin,SRP356854,Skin
